date,actual_units,forecast_units,model,dimension,entity
2026-04-29,56.0,56.0,Seasonal naive,product_id,28
2026-04-30,83.0,79.0,Seasonal naive,product_id,28
2026-04-17,53.0,54.0,Naive,product_id,29
2026-04-18,81.0,54.0,Naive,product_id,29
2026-04-19,75.0,54.0,Naive,product_id,29
2026-04-20,66.0,54.0,Naive,product_id,29
2026-04-21,53.0,54.0,Naive,product_id,29
2026-04-22,63.0,54.0,Naive,product_id,29
2026-04-23,68.0,54.0,Naive,product_id,29
2026-04-24,73.0,54.0,Naive,product_id,29
2026-04-25,84.0,54.0,Naive,product_id,29
2026-04-26,76.0,54.0,Naive,product_id,29
2026-04-27,80.0,54.0,Naive,product_id,29
2026-04-28,45.0,54.0,Naive,product_id,29
2026-04-29,55.0,54.0,Naive,product_id,29
2026-04-30,56.0,54.0,Naive,product_id,29
2026-04-17,53.0,69.85714285714286,Moving average,product_id,29
2026-04-18,81.0,69.85714285714286,Moving average,product_id,29
2026-04-19,75.0,69.85714285714286,Moving average,product_id,29
2026-04-20,66.0,69.85714285714286,Moving average,product_id,29
2026-04-21,53.0,69.85714285714286,Moving average,product_id,29
2026-04-22,63.0,69.85714285714286,Moving average,product_id,29
2026-04-23,68.0,69.85714285714286,Moving average,product_id,29
2026-04-24,73.0,69.85714285714286,Moving average,product_id,29
2026-04-25,84.0,69.85714285714286,Moving average,product_id,29
2026-04-26,76.0,69.85714285714286,Moving average,product_id,29
2026-04-27,80.0,69.85714285714286,Moving average,product_id,29
2026-04-28,45.0,69.85714285714286,Moving average,product_id,29
2026-04-29,55.0,69.85714285714286,Moving average,product_id,29
2026-04-30,56.0,69.85714285714286,Moving average,product_id,29
2026-04-17,53.0,64.79117934361965,Exponential smoothing,product_id,29
2026-04-18,81.0,64.79117934361965,Exponential smoothing,product_id,29
2026-04-19,75.0,64.79117934361965,Exponential smoothing,product_id,29
2026-04-20,66.0,64.79117934361965,Exponential smoothing,product_id,29
2026-04-21,53.0,64.79117934361965,Exponential smoothing,product_id,29
2026-04-22,63.0,64.79117934361965,Exponential smoothing,product_id,29
2026-04-23,68.0,64.79117934361965,Exponential smoothing,product_id,29
2026-04-24,73.0,64.79117934361965,Exponential smoothing,product_id,29
2026-04-25,84.0,64.79117934361965,Exponential smoothing,product_id,29
2026-04-26,76.0,64.79117934361965,Exponential smoothing,product_id,29
2026-04-27,80.0,64.79117934361965,Exponential smoothing,product_id,29
2026-04-28,45.0,64.79117934361965,Exponential smoothing,product_id,29
2026-04-29,55.0,64.79117934361965,Exponential smoothing,product_id,29
2026-04-30,56.0,64.79117934361965,Exponential smoothing,product_id,29
2026-04-17,53.0,76.0,Seasonal naive,product_id,29
2026-04-18,81.0,72.0,Seasonal naive,product_id,29
2026-04-19,75.0,77.0,Seasonal naive,product_id,29
2026-04-20,66.0,77.0,Seasonal naive,product_id,29
2026-04-21,53.0,68.0,Seasonal naive,product_id,29
2026-04-22,63.0,65.0,Seasonal naive,product_id,29
2026-04-23,68.0,54.0,Seasonal naive,product_id,29
2026-04-24,73.0,76.0,Seasonal naive,product_id,29
2026-04-25,84.0,72.0,Seasonal naive,product_id,29
2026-04-26,76.0,77.0,Seasonal naive,product_id,29
2026-04-27,80.0,77.0,Seasonal naive,product_id,29
2026-04-28,45.0,68.0,Seasonal naive,product_id,29
2026-04-29,55.0,65.0,Seasonal naive,product_id,29
2026-04-30,56.0,54.0,Seasonal naive,product_id,29
2026-04-17,70.0,37.0,Naive,product_id,30
2026-04-18,78.0,37.0,Naive,product_id,30
2026-04-19,88.0,37.0,Naive,product_id,30
2026-04-20,62.0,37.0,Naive,product_id,30
2026-04-21,62.0,37.0,Naive,product_id,30
2026-04-22,48.0,37.0,Naive,product_id,30
2026-04-23,48.0,37.0,Naive,product_id,30
2026-04-24,72.0,37.0,Naive,product_id,30
2026-04-25,85.0,37.0,Naive,product_id,30
2026-04-26,71.0,37.0,Naive,product_id,30
2026-04-27,68.0,37.0,Naive,product_id,30
2026-04-28,72.0,37.0,Naive,product_id,30
2026-04-29,64.0,37.0,Naive,product_id,30
2026-04-30,64.0,37.0,Naive,product_id,30
2026-04-17,70.0,67.42857142857143,Moving average,product_id,30
2026-04-18,78.0,67.42857142857143,Moving average,product_id,30
2026-04-19,88.0,67.42857142857143,Moving average,product_id,30
2026-04-20,62.0,67.42857142857143,Moving average,product_id,30
2026-04-21,62.0,67.42857142857143,Moving average,product_id,30
2026-04-22,48.0,67.42857142857143,Moving average,product_id,30
2026-04-23,48.0,67.42857142857143,Moving average,product_id,30
2026-04-24,72.0,67.42857142857143,Moving average,product_id,30
2026-04-25,85.0,67.42857142857143,Moving average,product_id,30
2026-04-26,71.0,67.42857142857143,Moving average,product_id,30
2026-04-27,68.0,67.42857142857143,Moving average,product_id,30
2026-04-28,72.0,67.42857142857143,Moving average,product_id,30
2026-04-29,64.0,67.42857142857143,Moving average,product_id,30
2026-04-30,64.0,67.42857142857143,Moving average,product_id,30
2026-04-17,70.0,59.9041313046082,Exponential smoothing,product_id,30
2026-04-18,78.0,59.9041313046082,Exponential smoothing,product_id,30
2026-04-19,88.0,59.9041313046082,Exponential smoothing,product_id,30
2026-04-20,62.0,59.9041313046082,Exponential smoothing,product_id,30
2026-04-21,62.0,59.9041313046082,Exponential smoothing,product_id,30
2026-04-22,48.0,59.9041313046082,Exponential smoothing,product_id,30
2026-04-23,48.0,59.9041313046082,Exponential smoothing,product_id,30
2026-04-24,72.0,59.9041313046082,Exponential smoothing,product_id,30
2026-04-25,85.0,59.9041313046082,Exponential smoothing,product_id,30
2026-04-26,71.0,59.9041313046082,Exponential smoothing,product_id,30
2026-04-27,68.0,59.9041313046082,Exponential smoothing,product_id,30
2026-04-28,72.0,59.9041313046082,Exponential smoothing,product_id,30
2026-04-29,64.0,59.9041313046082,Exponential smoothing,product_id,30
2026-04-30,64.0,59.9041313046082,Exponential smoothing,product_id,30
2026-04-17,70.0,69.0,Seasonal naive,product_id,30
2026-04-18,78.0,80.0,Seasonal naive,product_id,30
2026-04-19,88.0,73.0,Seasonal naive,product_id,30
2026-04-20,62.0,73.0,Seasonal naive,product_id,30
2026-04-21,62.0,75.0,Seasonal naive,product_id,30
2026-04-22,48.0,65.0,Seasonal naive,product_id,30
2026-04-23,48.0,37.0,Seasonal naive,product_id,30
2026-04-24,72.0,69.0,Seasonal naive,product_id,30
2026-04-25,85.0,80.0,Seasonal naive,product_id,30
2026-04-26,71.0,73.0,Seasonal naive,product_id,30
2026-04-27,68.0,73.0,Seasonal naive,product_id,30
2026-04-28,72.0,75.0,Seasonal naive,product_id,30
2026-04-29,64.0,65.0,Seasonal naive,product_id,30
2026-04-30,64.0,37.0,Seasonal naive,product_id,30
2026-04-17,44.0,70.0,Naive,product_id,31
2026-04-18,62.0,70.0,Naive,product_id,31
2026-04-19,77.0,70.0,Naive,product_id,31
2026-04-20,58.0,70.0,Naive,product_id,31
2026-04-21,47.0,70.0,Naive,product_id,31
2026-04-22,65.0,70.0,Naive,product_id,31
2026-04-23,51.0,70.0,Naive,product_id,31
2026-04-24,79.0,70.0,Naive,product_id,31
2026-04-25,105.0,70.0,Naive,product_id,31
2026-04-26,98.0,70.0,Naive,product_id,31
2026-04-27,79.0,70.0,Naive,product_id,31
2026-04-28,70.0,70.0,Naive,product_id,31
2026-04-29,51.0,70.0,Naive,product_id,31
2026-04-30,76.0,70.0,Naive,product_id,31
2026-04-17,44.0,71.71428571428571,Moving average,product_id,31
2026-04-18,62.0,71.71428571428571,Moving average,product_id,31
2026-04-19,77.0,71.71428571428571,Moving average,product_id,31
2026-04-20,58.0,71.71428571428571,Moving average,product_id,31
2026-04-21,47.0,71.71428571428571,Moving average,product_id,31
2026-04-22,65.0,71.71428571428571,Moving average,product_id,31
2026-04-23,51.0,71.71428571428571,Moving average,product_id,31
2026-04-24,79.0,71.71428571428571,Moving average,product_id,31
2026-04-25,105.0,71.71428571428571,Moving average,product_id,31
2026-04-26,98.0,71.71428571428571,Moving average,product_id,31
2026-04-27,79.0,71.71428571428571,Moving average,product_id,31
2026-04-28,70.0,71.71428571428571,Moving average,product_id,31
2026-04-29,51.0,71.71428571428571,Moving average,product_id,31
2026-04-30,76.0,71.71428571428571,Moving average,product_id,31
2026-04-17,44.0,67.30037650228572,Exponential smoothing,product_id,31
2026-04-18,62.0,67.30037650228572,Exponential smoothing,product_id,31
2026-04-19,77.0,67.30037650228572,Exponential smoothing,product_id,31
2026-04-20,58.0,67.30037650228572,Exponential smoothing,product_id,31
2026-04-21,47.0,67.30037650228572,Exponential smoothing,product_id,31
2026-04-22,65.0,67.30037650228572,Exponential smoothing,product_id,31
2026-04-23,51.0,67.30037650228572,Exponential smoothing,product_id,31
2026-04-24,79.0,67.30037650228572,Exponential smoothing,product_id,31
2026-04-25,105.0,67.30037650228572,Exponential smoothing,product_id,31
2026-04-26,98.0,67.30037650228572,Exponential smoothing,product_id,31
2026-04-27,79.0,67.30037650228572,Exponential smoothing,product_id,31
2026-04-28,70.0,67.30037650228572,Exponential smoothing,product_id,31
2026-04-29,51.0,67.30037650228572,Exponential smoothing,product_id,31
2026-04-30,76.0,67.30037650228572,Exponential smoothing,product_id,31
2026-04-17,44.0,46.0,Seasonal naive,product_id,31
2026-04-18,62.0,107.0,Seasonal naive,product_id,31
2026-04-19,77.0,87.0,Seasonal naive,product_id,31
2026-04-20,58.0,76.0,Seasonal naive,product_id,31
2026-04-21,47.0,66.0,Seasonal naive,product_id,31
2026-04-22,65.0,50.0,Seasonal naive,product_id,31
2026-04-23,51.0,70.0,Seasonal naive,product_id,31
2026-04-24,79.0,46.0,Seasonal naive,product_id,31
2026-04-25,105.0,107.0,Seasonal naive,product_id,31
2026-04-26,98.0,87.0,Seasonal naive,product_id,31
2026-04-27,79.0,76.0,Seasonal naive,product_id,31
2026-04-28,70.0,66.0,Seasonal naive,product_id,31
2026-04-29,51.0,50.0,Seasonal naive,product_id,31
2026-04-30,76.0,70.0,Seasonal naive,product_id,31
2026-04-17,63.0,47.0,Naive,product_id,32
2026-04-18,85.0,47.0,Naive,product_id,32
2026-04-19,83.0,47.0,Naive,product_id,32
2026-04-20,44.0,47.0,Naive,product_id,32
2026-04-21,66.0,47.0,Naive,product_id,32
2026-04-22,52.0,47.0,Naive,product_id,32
2026-04-23,58.0,47.0,Naive,product_id,32
2026-04-24,51.0,47.0,Naive,product_id,32
2026-04-25,76.0,47.0,Naive,product_id,32
2026-04-26,80.0,47.0,Naive,product_id,32
2026-04-27,70.0,47.0,Naive,product_id,32
2026-04-28,36.0,47.0,Naive,product_id,32
2026-04-29,53.0,47.0,Naive,product_id,32
2026-04-30,62.0,47.0,Naive,product_id,32
2026-04-17,63.0,68.14285714285714,Moving average,product_id,32
2026-04-18,85.0,68.14285714285714,Moving average,product_id,32
2026-04-19,83.0,68.14285714285714,Moving average,product_id,32
2026-04-20,44.0,68.14285714285714,Moving average,product_id,32
2026-04-21,66.0,68.14285714285714,Moving average,product_id,32
2026-04-22,52.0,68.14285714285714,Moving average,product_id,32
2026-04-23,58.0,68.14285714285714,Moving average,product_id,32
2026-04-24,51.0,68.14285714285714,Moving average,product_id,32
2026-04-25,76.0,68.14285714285714,Moving average,product_id,32
2026-04-26,80.0,68.14285714285714,Moving average,product_id,32
2026-04-27,70.0,68.14285714285714,Moving average,product_id,32
2026-04-28,36.0,68.14285714285714,Moving average,product_id,32
2026-04-29,53.0,68.14285714285714,Moving average,product_id,32
2026-04-30,62.0,68.14285714285714,Moving average,product_id,32
2026-04-17,63.0,61.76684436777814,Exponential smoothing,product_id,32
2026-04-18,85.0,61.76684436777814,Exponential smoothing,product_id,32
2026-04-19,83.0,61.76684436777814,Exponential smoothing,product_id,32
2026-04-20,44.0,61.76684436777814,Exponential smoothing,product_id,32
2026-04-21,66.0,61.76684436777814,Exponential smoothing,product_id,32
2026-04-22,52.0,61.76684436777814,Exponential smoothing,product_id,32
2026-04-23,58.0,61.76684436777814,Exponential smoothing,product_id,32
2026-04-24,51.0,61.76684436777814,Exponential smoothing,product_id,32
2026-04-25,76.0,61.76684436777814,Exponential smoothing,product_id,32
2026-04-26,80.0,61.76684436777814,Exponential smoothing,product_id,32
2026-04-27,70.0,61.76684436777814,Exponential smoothing,product_id,32
2026-04-28,36.0,61.76684436777814,Exponential smoothing,product_id,32
2026-04-29,53.0,61.76684436777814,Exponential smoothing,product_id,32
2026-04-30,62.0,61.76684436777814,Exponential smoothing,product_id,32
2026-04-17,63.0,67.0,Seasonal naive,product_id,32
2026-04-18,85.0,88.0,Seasonal naive,product_id,32
2026-04-19,83.0,75.0,Seasonal naive,product_id,32
2026-04-20,44.0,64.0,Seasonal naive,product_id,32
2026-04-21,66.0,76.0,Seasonal naive,product_id,32
2026-04-22,52.0,60.0,Seasonal naive,product_id,32
2026-04-23,58.0,47.0,Seasonal naive,product_id,32
2026-04-24,51.0,67.0,Seasonal naive,product_id,32
2026-04-25,76.0,88.0,Seasonal naive,product_id,32
2026-04-26,80.0,75.0,Seasonal naive,product_id,32
2026-04-27,70.0,64.0,Seasonal naive,product_id,32
2026-04-28,36.0,76.0,Seasonal naive,product_id,32
2026-04-29,53.0,60.0,Seasonal naive,product_id,32
2026-04-30,62.0,47.0,Seasonal naive,product_id,32
2026-04-17,65.0,61.0,Naive,product_id,33
2026-04-18,62.0,61.0,Naive,product_id,33
2026-04-19,64.0,61.0,Naive,product_id,33
2026-04-20,41.0,61.0,Naive,product_id,33
2026-04-21,53.0,61.0,Naive,product_id,33
2026-04-22,55.0,61.0,Naive,product_id,33
2026-04-23,64.0,61.0,Naive,product_id,33
2026-04-24,51.0,61.0,Naive,product_id,33
2026-04-25,67.0,61.0,Naive,product_id,33
2026-04-26,67.0,61.0,Naive,product_id,33
2026-04-27,88.0,61.0,Naive,product_id,33
2026-04-28,55.0,61.0,Naive,product_id,33
2026-04-29,49.0,61.0,Naive,product_id,33
2026-04-30,46.0,61.0,Naive,product_id,33
2026-04-17,65.0,62.857142857142854,Moving average,product_id,33
2026-04-18,62.0,62.857142857142854,Moving average,product_id,33
2026-04-19,64.0,62.857142857142854,Moving average,product_id,33
2026-04-20,41.0,62.857142857142854,Moving average,product_id,33
2026-04-21,53.0,62.857142857142854,Moving average,product_id,33
2026-04-22,55.0,62.857142857142854,Moving average,product_id,33
2026-04-23,64.0,62.857142857142854,Moving average,product_id,33
2026-04-24,51.0,62.857142857142854,Moving average,product_id,33
2026-04-25,67.0,62.857142857142854,Moving average,product_id,33
2026-04-26,67.0,62.857142857142854,Moving average,product_id,33
2026-04-27,88.0,62.857142857142854,Moving average,product_id,33
2026-04-28,55.0,62.857142857142854,Moving average,product_id,33
2026-04-29,49.0,62.857142857142854,Moving average,product_id,33
2026-04-30,46.0,62.857142857142854,Moving average,product_id,33
2026-04-17,65.0,62.19984007564361,Exponential smoothing,product_id,33
2026-04-18,62.0,62.19984007564361,Exponential smoothing,product_id,33
2026-04-19,64.0,62.19984007564361,Exponential smoothing,product_id,33
2026-04-20,41.0,62.19984007564361,Exponential smoothing,product_id,33
2026-04-21,53.0,62.19984007564361,Exponential smoothing,product_id,33
2026-04-22,55.0,62.19984007564361,Exponential smoothing,product_id,33
2026-04-23,64.0,62.19984007564361,Exponential smoothing,product_id,33
2026-04-24,51.0,62.19984007564361,Exponential smoothing,product_id,33
2026-04-25,67.0,62.19984007564361,Exponential smoothing,product_id,33
2026-04-26,67.0,62.19984007564361,Exponential smoothing,product_id,33
2026-04-27,88.0,62.19984007564361,Exponential smoothing,product_id,33
2026-04-28,55.0,62.19984007564361,Exponential smoothing,product_id,33
2026-04-29,49.0,62.19984007564361,Exponential smoothing,product_id,33
2026-04-30,46.0,62.19984007564361,Exponential smoothing,product_id,33
2026-04-17,65.0,45.0,Seasonal naive,product_id,33
2026-04-18,62.0,77.0,Seasonal naive,product_id,33
2026-04-19,64.0,77.0,Seasonal naive,product_id,33
2026-04-20,41.0,56.0,Seasonal naive,product_id,33
2026-04-21,53.0,59.0,Seasonal naive,product_id,33
2026-04-22,55.0,65.0,Seasonal naive,product_id,33
2026-04-23,64.0,61.0,Seasonal naive,product_id,33
2026-04-24,51.0,45.0,Seasonal naive,product_id,33
2026-04-25,67.0,77.0,Seasonal naive,product_id,33
2026-04-26,67.0,77.0,Seasonal naive,product_id,33
2026-04-27,88.0,56.0,Seasonal naive,product_id,33
2026-04-28,55.0,59.0,Seasonal naive,product_id,33
2026-04-29,49.0,65.0,Seasonal naive,product_id,33
2026-04-30,46.0,61.0,Seasonal naive,product_id,33
2026-04-17,49.0,63.0,Naive,product_id,34
2026-04-18,72.0,63.0,Naive,product_id,34
2026-04-19,81.0,63.0,Naive,product_id,34
2026-04-20,62.0,63.0,Naive,product_id,34
2026-04-21,53.0,63.0,Naive,product_id,34
2026-04-22,55.0,63.0,Naive,product_id,34
2026-04-23,47.0,63.0,Naive,product_id,34
2026-04-24,60.0,63.0,Naive,product_id,34
2026-04-25,56.0,63.0,Naive,product_id,34
2026-04-26,69.0,63.0,Naive,product_id,34
2026-04-27,57.0,63.0,Naive,product_id,34
2026-04-28,69.0,63.0,Naive,product_id,34
2026-04-29,50.0,63.0,Naive,product_id,34
2026-04-30,55.0,63.0,Naive,product_id,34
2026-04-17,49.0,57.714285714285715,Moving average,product_id,34
2026-04-18,72.0,57.714285714285715,Moving average,product_id,34
2026-04-19,81.0,57.714285714285715,Moving average,product_id,34
2026-04-20,62.0,57.714285714285715,Moving average,product_id,34
2026-04-21,53.0,57.714285714285715,Moving average,product_id,34
2026-04-22,55.0,57.714285714285715,Moving average,product_id,34
2026-04-23,47.0,57.714285714285715,Moving average,product_id,34
2026-04-24,60.0,57.714285714285715,Moving average,product_id,34
2026-04-25,56.0,57.714285714285715,Moving average,product_id,34
2026-04-26,69.0,57.714285714285715,Moving average,product_id,34
2026-04-27,57.0,57.714285714285715,Moving average,product_id,34
2026-04-28,69.0,57.714285714285715,Moving average,product_id,34
2026-04-29,50.0,57.714285714285715,Moving average,product_id,34
2026-04-30,55.0,57.714285714285715,Moving average,product_id,34
2026-04-17,49.0,54.9578066020123,Exponential smoothing,product_id,34
2026-04-18,72.0,54.9578066020123,Exponential smoothing,product_id,34
2026-04-19,81.0,54.9578066020123,Exponential smoothing,product_id,34
2026-04-20,62.0,54.9578066020123,Exponential smoothing,product_id,34
2026-04-21,53.0,54.9578066020123,Exponential smoothing,product_id,34
2026-04-22,55.0,54.9578066020123,Exponential smoothing,product_id,34
2026-04-23,47.0,54.9578066020123,Exponential smoothing,product_id,34
2026-04-24,60.0,54.9578066020123,Exponential smoothing,product_id,34
2026-04-25,56.0,54.9578066020123,Exponential smoothing,product_id,34
2026-04-26,69.0,54.9578066020123,Exponential smoothing,product_id,34
2026-04-27,57.0,54.9578066020123,Exponential smoothing,product_id,34
2026-04-28,69.0,54.9578066020123,Exponential smoothing,product_id,34
2026-04-29,50.0,54.9578066020123,Exponential smoothing,product_id,34
2026-04-30,55.0,54.9578066020123,Exponential smoothing,product_id,34
2026-04-17,49.0,48.0,Seasonal naive,product_id,34
2026-04-18,72.0,77.0,Seasonal naive,product_id,34
2026-04-19,81.0,63.0,Seasonal naive,product_id,34
2026-04-20,62.0,68.0,Seasonal naive,product_id,34
2026-04-21,53.0,51.0,Seasonal naive,product_id,34
2026-04-22,55.0,34.0,Seasonal naive,product_id,34
2026-04-23,47.0,63.0,Seasonal naive,product_id,34
2026-04-24,60.0,48.0,Seasonal naive,product_id,34
2026-04-25,56.0,77.0,Seasonal naive,product_id,34
2026-04-26,69.0,63.0,Seasonal naive,product_id,34
2026-04-27,57.0,68.0,Seasonal naive,product_id,34
2026-04-28,69.0,51.0,Seasonal naive,product_id,34
2026-04-29,50.0,34.0,Seasonal naive,product_id,34
2026-04-30,55.0,63.0,Seasonal naive,product_id,34
2026-04-17,55.0,48.0,Naive,product_id,35
2026-04-18,67.0,48.0,Naive,product_id,35
2026-04-19,66.0,48.0,Naive,product_id,35
2026-04-20,42.0,48.0,Naive,product_id,35
2026-04-21,48.0,48.0,Naive,product_id,35
2026-04-22,56.0,48.0,Naive,product_id,35
2026-04-23,54.0,48.0,Naive,product_id,35
2026-04-24,63.0,48.0,Naive,product_id,35
2026-04-25,67.0,48.0,Naive,product_id,35
2026-04-26,65.0,48.0,Naive,product_id,35
2026-04-27,59.0,48.0,Naive,product_id,35
2026-04-28,55.0,48.0,Naive,product_id,35
2026-04-29,48.0,48.0,Naive,product_id,35
2026-04-30,54.0,48.0,Naive,product_id,35
2026-04-17,55.0,56.42857142857143,Moving average,product_id,35
2026-04-18,67.0,56.42857142857143,Moving average,product_id,35
2026-04-19,66.0,56.42857142857143,Moving average,product_id,35
2026-04-20,42.0,56.42857142857143,Moving average,product_id,35
2026-04-21,48.0,56.42857142857143,Moving average,product_id,35
2026-04-22,56.0,56.42857142857143,Moving average,product_id,35
2026-04-23,54.0,56.42857142857143,Moving average,product_id,35
2026-04-24,63.0,56.42857142857143,Moving average,product_id,35
2026-04-25,67.0,56.42857142857143,Moving average,product_id,35
2026-04-26,65.0,56.42857142857143,Moving average,product_id,35
2026-04-27,59.0,56.42857142857143,Moving average,product_id,35
2026-04-28,55.0,56.42857142857143,Moving average,product_id,35
2026-04-29,48.0,56.42857142857143,Moving average,product_id,35
2026-04-30,54.0,56.42857142857143,Moving average,product_id,35
2026-04-17,55.0,53.714459921298904,Exponential smoothing,product_id,35
2026-04-18,67.0,53.714459921298904,Exponential smoothing,product_id,35
2026-04-19,66.0,53.714459921298904,Exponential smoothing,product_id,35
2026-04-20,42.0,53.714459921298904,Exponential smoothing,product_id,35
2026-04-21,48.0,53.714459921298904,Exponential smoothing,product_id,35
2026-04-22,56.0,53.714459921298904,Exponential smoothing,product_id,35
2026-04-23,54.0,53.714459921298904,Exponential smoothing,product_id,35
2026-04-24,63.0,53.714459921298904,Exponential smoothing,product_id,35
2026-04-25,67.0,53.714459921298904,Exponential smoothing,product_id,35
2026-04-26,65.0,53.714459921298904,Exponential smoothing,product_id,35
2026-04-27,59.0,53.714459921298904,Exponential smoothing,product_id,35
2026-04-28,55.0,53.714459921298904,Exponential smoothing,product_id,35
2026-04-29,48.0,53.714459921298904,Exponential smoothing,product_id,35
2026-04-30,54.0,53.714459921298904,Exponential smoothing,product_id,35
2026-04-17,55.0,59.0,Seasonal naive,product_id,35
2026-04-18,67.0,64.0,Seasonal naive,product_id,35
2026-04-19,66.0,61.0,Seasonal naive,product_id,35
2026-04-20,42.0,51.0,Seasonal naive,product_id,35
2026-04-21,48.0,56.0,Seasonal naive,product_id,35
2026-04-22,56.0,56.0,Seasonal naive,product_id,35
2026-04-23,54.0,48.0,Seasonal naive,product_id,35
2026-04-24,63.0,59.0,Seasonal naive,product_id,35
2026-04-25,67.0,64.0,Seasonal naive,product_id,35
2026-04-26,65.0,61.0,Seasonal naive,product_id,35
2026-04-27,59.0,51.0,Seasonal naive,product_id,35
2026-04-28,55.0,56.0,Seasonal naive,product_id,35
2026-04-29,48.0,56.0,Seasonal naive,product_id,35
2026-04-30,54.0,48.0,Seasonal naive,product_id,35
2026-04-17,37.0,44.0,Naive,product_id,36
2026-04-18,75.0,44.0,Naive,product_id,36
2026-04-19,49.0,44.0,Naive,product_id,36
2026-04-20,65.0,44.0,Naive,product_id,36
2026-04-21,57.0,44.0,Naive,product_id,36
2026-04-22,54.0,44.0,Naive,product_id,36
2026-04-23,56.0,44.0,Naive,product_id,36
2026-04-24,56.0,44.0,Naive,product_id,36
2026-04-25,77.0,44.0,Naive,product_id,36
2026-04-26,55.0,44.0,Naive,product_id,36
2026-04-27,45.0,44.0,Naive,product_id,36
2026-04-28,45.0,44.0,Naive,product_id,36
2026-04-29,36.0,44.0,Naive,product_id,36
2026-04-30,46.0,44.0,Naive,product_id,36
2026-04-17,37.0,52.57142857142857,Moving average,product_id,36
2026-04-18,75.0,52.57142857142857,Moving average,product_id,36
2026-04-19,49.0,52.57142857142857,Moving average,product_id,36
2026-04-20,65.0,52.57142857142857,Moving average,product_id,36
2026-04-21,57.0,52.57142857142857,Moving average,product_id,36
2026-04-22,54.0,52.57142857142857,Moving average,product_id,36
2026-04-23,56.0,52.57142857142857,Moving average,product_id,36
2026-04-24,56.0,52.57142857142857,Moving average,product_id,36
2026-04-25,77.0,52.57142857142857,Moving average,product_id,36
2026-04-26,55.0,52.57142857142857,Moving average,product_id,36
2026-04-27,45.0,52.57142857142857,Moving average,product_id,36
2026-04-28,45.0,52.57142857142857,Moving average,product_id,36
2026-04-29,36.0,52.57142857142857,Moving average,product_id,36
2026-04-30,46.0,52.57142857142857,Moving average,product_id,36
2026-04-17,37.0,51.53360927971302,Exponential smoothing,product_id,36
2026-04-18,75.0,51.53360927971302,Exponential smoothing,product_id,36
2026-04-19,49.0,51.53360927971302,Exponential smoothing,product_id,36
2026-04-20,65.0,51.53360927971302,Exponential smoothing,product_id,36
2026-04-21,57.0,51.53360927971302,Exponential smoothing,product_id,36
2026-04-22,54.0,51.53360927971302,Exponential smoothing,product_id,36
2026-04-23,56.0,51.53360927971302,Exponential smoothing,product_id,36
2026-04-24,56.0,51.53360927971302,Exponential smoothing,product_id,36
2026-04-25,77.0,51.53360927971302,Exponential smoothing,product_id,36
2026-04-26,55.0,51.53360927971302,Exponential smoothing,product_id,36
2026-04-27,45.0,51.53360927971302,Exponential smoothing,product_id,36
2026-04-28,45.0,51.53360927971302,Exponential smoothing,product_id,36
2026-04-29,36.0,51.53360927971302,Exponential smoothing,product_id,36
2026-04-30,46.0,51.53360927971302,Exponential smoothing,product_id,36
2026-04-17,37.0,55.0,Seasonal naive,product_id,36
2026-04-18,75.0,57.0,Seasonal naive,product_id,36
2026-04-19,49.0,52.0,Seasonal naive,product_id,36
2026-04-20,65.0,52.0,Seasonal naive,product_id,36
2026-04-21,57.0,47.0,Seasonal naive,product_id,36
2026-04-22,54.0,61.0,Seasonal naive,product_id,36
2026-04-23,56.0,44.0,Seasonal naive,product_id,36
2026-04-24,56.0,55.0,Seasonal naive,product_id,36
2026-04-25,77.0,57.0,Seasonal naive,product_id,36
2026-04-26,55.0,52.0,Seasonal naive,product_id,36
2026-04-27,45.0,52.0,Seasonal naive,product_id,36
2026-04-28,45.0,47.0,Seasonal naive,product_id,36
2026-04-29,36.0,61.0,Seasonal naive,product_id,36
2026-04-30,46.0,44.0,Seasonal naive,product_id,36
2026-04-17,49.0,66.0,Naive,product_id,37
2026-04-18,57.0,66.0,Naive,product_id,37
2026-04-19,69.0,66.0,Naive,product_id,37
2026-04-20,55.0,66.0,Naive,product_id,37
2026-04-21,60.0,66.0,Naive,product_id,37
2026-04-22,39.0,66.0,Naive,product_id,37
2026-04-23,60.0,66.0,Naive,product_id,37
2026-04-24,44.0,66.0,Naive,product_id,37
2026-04-25,73.0,66.0,Naive,product_id,37
2026-04-26,60.0,66.0,Naive,product_id,37
2026-04-27,53.0,66.0,Naive,product_id,37
2026-04-28,54.0,66.0,Naive,product_id,37
2026-04-29,46.0,66.0,Naive,product_id,37
2026-04-30,47.0,66.0,Naive,product_id,37
2026-04-17,49.0,54.285714285714285,Moving average,product_id,37
2026-04-18,57.0,54.285714285714285,Moving average,product_id,37
2026-04-19,69.0,54.285714285714285,Moving average,product_id,37
2026-04-20,55.0,54.285714285714285,Moving average,product_id,37
2026-04-21,60.0,54.285714285714285,Moving average,product_id,37
2026-04-22,39.0,54.285714285714285,Moving average,product_id,37
2026-04-23,60.0,54.285714285714285,Moving average,product_id,37
2026-04-24,44.0,54.285714285714285,Moving average,product_id,37
2026-04-25,73.0,54.285714285714285,Moving average,product_id,37
2026-04-26,60.0,54.285714285714285,Moving average,product_id,37
2026-04-27,53.0,54.285714285714285,Moving average,product_id,37
